sa3_code,sa3_name,n_facilities,n_residential,n_homecare,residential_places,homecare_places,n_nfp,n_government,n_private,year
31402.0,North Lakes,14,6,8,588.0,0.0,6,0,8,2023
31403.0,Strathpine,6,2,4,214.0,0.0,2,0,4,2023
31501.0,Far North,17,6,11,117.0,12.0,4,12,1,2023
31502.0,Outback - North,17,6,7,150.0,67.0,10,7,0,2023
31503.0,Outback - South,20,10,9,200.0,19.0,9,11,0,2023
31601.0,Buderim,10,4,5,505.0,0.0,5,0,5,2023
31602.0,Caloundra,32,15,17,1457.0,0.0,14,0,18,2023
31603.0,Maroochy,25,11,10,1181.0,0.0,16,0,9,2023
31605.0,Noosa,9,5,4,665.0,0.0,2,0,7,2023
31606.0,Sunshine Coast Hinterland,6,3,3,252.0,0.0,5,0,1,2023
31607.0,Nambour,15,8,6,531.0,0.0,11,2,2,2023
31608.0,Noosa Hinterland,3,1,2,86.0,0.0,2,0,1,2023
31701.0,Toowoomba,40,19,20,1744.0,0.0,28,3,9,2023
31801.0,Charters Towers - Ayr - Ingham,16,8,7,535.0,10.0,11,2,3,2023
31802.0,Townsville,34,12,20,1275.0,0.0,27,2,5,2023
31901.0,Bundaberg,24,11,12,936.0,0.0,17,2,5,2023
31902.0,Burnett,25,14,11,476.0,5.0,21,4,0,2023
31903.0,Gympie - Cooloola,10,5,5,445.0,0.0,8,0,2,2023
31904.0,Hervey Bay,22,9,13,898.0,0.0,16,0,6,2023
31905.0,Maryborough,8,6,2,536.0,0.0,5,0,3,2023
40101.0,Adelaide City,17,2,14,165.0,0.0,13,1,3,2023
40102.0,Adelaide Hills,11,9,1,565.0,0.0,6,3,2,2023
40103.0,Burnside,12,5,7,496.0,0.0,8,0,4,2023
40104.0,Campbelltown (SA),17,9,7,630.0,0.0,14,0,3,2023
40105.0,Norwood - Payneham - St Peters,15,5,9,427.0,0.0,6,0,9,2023
40106.0,Prospect - Walkerville,8,3,5,257.0,0.0,7,0,1,2023
40107.0,Unley,22,12,9,958.0,0.0,14,0,8,2023
40201.0,Gawler - Two Wells,4,4,0,375.0,0.0,2,0,2,2023
40202.0,Playford,12,8,2,779.0,0.0,10,0,2,2023
40203.0,Port Adelaide - East,13,10,2,674.0,0.0,3,2,8,2023
40204.0,Salisbury,21,14,6,1145.0,2.0,12,0,9,2023
40205.0,Tea Tree Gully,9,8,1,975.0,0.0,6,0,3,2023
40301.0,Holdfast Bay,8,6,2,551.0,0.0,5,2,1,2023
40302.0,Marion,15,8,5,1021.0,0.0,12,1,2,2023
40303.0,Mitcham,11,9,2,799.0,0.0,8,0,3,2023
40304.0,Onkaparinga,19,17,2,1668.0,0.0,15,0,4,2023
40401.0,Charles Sturt,31,16,14,1425.0,0.0,27,0,4,2023
40402.0,Port Adelaide - West,8,6,1,569.0,0.0,6,1,1,2023
40403.0,West Torrens,18,9,7,861.0,60.0,8,0,10,2023
40501.0,Barossa,13,7,6,372.0,0.0,11,2,0,2023
40502.0,Lower North,14,11,3,390.0,0.0,8,6,0,2023
40503.0,Mid North,17,12,5,388.0,0.0,11,6,0,2023
40504.0,Yorke Peninsula,12,8,4,365.0,0.0,9,2,1,2023
40601.0,Eyre Peninsula and South West,23,14,7,489.0,65.0,11,11,1,2023
40602.0,Outback - North and East,10,5,2,216.0,27.0,4,4,2,2023
40701.0,Fleurieu - Kangaroo Island,15,10,5,766.0,8.0,11,2,2,2023
40702.0,Limestone Coast,16,13,3,742.0,0.0,9,6,1,2023
40703.0,Murray and Mallee,22,16,4,825.0,1.0,10,12,0,2023
50101.0,Augusta - Margaret River - Busselton,11,6,5,499.0,4.0,9,1,1,2023
50102.0,Bunbury,31,10,18,814.0,0.0,25,2,4,2023
50103.0,Manjimup,9,7,2,171.0,8.0,4,4,1,2023
50201.0,Mandurah,15,10,5,860.0,0.0,13,0,2,2023
50301.0,Cottesloe - Claremont,16,10,5,909.0,0.0,5,1,10,2023
50302.0,Perth City,50,24,24,1798.0,0.0,26,0,24,2023
50401.0,Bayswater - Bassendean,15,11,3,778.0,0.0,8,3,4,2023
50402.0,Mundaring,2,2,0,167.0,0.0,1,0,1,2023
50403.0,Swan,14,8,5,714.0,0.0,7,0,7,2023
50501.0,Joondalup,24,11,11,658.0,0.0,18,2,4,2023
50502.0,Stirling,35,20,15,1857.0,0.0,26,0,9,2023
50503.0,Wanneroo,13,11,2,1159.0,0.0,10,0,3,2023
50601.0,Armadale,8,6,2,330.0,0.0,7,0,1,2023
50602.0,Belmont - Victoria Park,45,8,33,622.0,0.0,27,0,18,2023
50603.0,Canning,25,14,10,1171.0,0.0,20,2,3,2023
50604.0,Gosnells,16,9,6,718.0,0.0,14,0,2,2023
50605.0,Kalamunda,9,6,3,405.0,0.0,5,0,4,2023
50606.0,Serpentine - Jarrahdale,1,1,0,68.0,0.0,1,0,0,2023
50607.0,South Perth,13,9,4,923.0,0.0,8,0,5,2023
50701.0,Cockburn,16,10,6,846.0,0.0,8,1,7,2023
50702.0,Fremantle,9,7,2,762.0,0.0,3,0,6,2023
50703.0,Kwinana,1,1,0,131.0,0.0,0,0,1,2023
50704.0,Melville,19,15,3,1237.0,0.0,8,1,10,2023
50705.0,Rockingham,14,8,6,770.0,0.0,10,0,4,2023
50901.0,Albany,20,13,5,627.0,38.0,8,7,5,2023
50902.0,Wheat Belt - North,29,18,11,374.0,55.0,12,16,1,2023
50903.0,Wheat Belt - South,10,8,2,202.0,9.0,3,6,1,2023
51001.0,Kimberley,18,4,9,207.0,44.0,15,3,0,2023
51002.0,East Pilbara,4,1,3,56.0,0.0,3,1,0,2023
51003.0,West Pilbara,3,1,1,30.0,15.0,3,0,0,2023
51101.0,Esperance,4,2,2,112.0,4.0,1,3,0,2023
51102.0,Gascoyne,2,2,0,42.0,6.0,0,2,0,2023
51103.0,Goldfields,12,6,5,176.0,53.0,9,3,0,2023
51104.0,Mid West,20,8,9,371.0,31.0,11,8,1,2023
60101.0,Brighton,1,1,0,80.0,0.0,1,0,0,2023
60102.0,Hobart - North East,13,6,5,624.0,0.0,11,0,2,2023
60103.0,Hobart - North West,21,7,12,613.0,0.0,14,0,7,2023
60104.0,Hobart - South and West,7,3,4,226.0,0.0,7,0,0,2023
60105.0,Hobart Inner,24,9,14,704.0,0.0,17,1,6,2023
60106.0,Sorell - Dodges Ferry,3,1,2,72.0,0.0,3,0,0,2023
60201.0,Launceston,31,13,15,1191.0,0.0,21,1,9,2023
60202.0,Meander Valley - West Tamar,4,3,1,124.0,1.0,2,1,1,2023
60203.0,North East,14,8,4,285.0,31.0,12,2,0,2023
60301.0,Central Highlands (Tas.),1,1,0,18.0,0.0,0,1,0,2023
60302.0,Huon - Bruny Island,7,3,4,105.0,0.0,7,0,0,2023
60303.0,South East Coast,5,3,2,78.0,6.0,5,0,0,2023
60401.0,Burnie - Ulverstone,14,6,7,580.0,0.0,11,1,2,2023
60402.0,Devonport,19,7,9,493.0,0.0,17,0,2,2023
60403.0,West Coast,5,3,2,97.0,0.0,2,3,0,2023
70101.0,Darwin City,7,1,5,85.0,0.0,7,0,0,2023
70102.0,Darwin Suburbs,9,3,4,161.0,0.0,4,2,3,2023
70104.0,Palmerston,1,1,0,88.0,0.0,1,0,0,2023
70201.0,Alice Springs,22,4,9,218.0,248.0,17,3,2,2023
70202.0,Barkly,3,0,1,25.0,95.0,2,1,0,2023
70203.0,Daly - Tiwi - West Arnhem,9,0,5,41.0,86.0,5,4,0,2023
70204.0,East Arnhem,6,1,3,18.0,14.0,3,3,0,2023
70205.0,Katherine,16,3,9,87.0,27.0,9,6,1,2023
80101.0,Belconnen,18,6,10,584.0,0.0,14,0,4,2023
80103.0,Canberra East,1,0,1,0.0,0.0,1,0,0,2023
80104.0,Gungahlin,5,0,5,0.0,0.0,4,0,1,2023
80105.0,North Canberra,10,4,6,343.0,0.0,8,0,2,2023
80106.0,South Canberra,15,4,11,465.0,0.0,8,0,7,2023
80107.0,Tuggeranong,3,3,0,386.0,0.0,3,0,0,2023
80108.0,Weston Creek,9,5,3,393.0,0.0,9,0,0,2023
80109.0,Woden Valley,11,5,3,574.0,0.0,9,1,1,2023
90104.0,Norfolk Island,2,1,1,14.0,20.0,1,1,0,2023
10102.0,Queanbeyan,6,4,2,364.0,2.0,4,1,1,2024
10103.0,Snowy Mountains,6,4,1,108.0,4.0,2,4,0,2024
10104.0,South Coast,23,13,10,1060.0,0.0,20,1,2,2024
10105.0,Goulburn - Mulwaree,12,6,5,409.0,0.0,12,0,0,2024
10106.0,Young - Yass,13,8,5,397.0,0.0,7,2,4,2024
10201.0,Gosford,30,15,14,1939.0,0.0,14,1,15,2024
10202.0,Wyong,45,20,23,1971.0,0.0,22,0,23,2024
10301.0,Bathurst,14,7,7,580.0,8.0,10,1,3,2024
10302.0,Lachlan Valley,28,19,7,810.0,11.0,14,8,6,2024
10303.0,Lithgow - Mudgee,14,11,3,484.0,1.0,8,4,2,2024
10304.0,Orange,17,12,4,692.0,0.0,12,2,3,2024
10401.0,Clarence Valley,14,9,4,691.0,0.0,10,1,3,2024
10402.0,Coffs Harbour,29,14,14,972.0,6.0,19,2,8,2024
10501.0,Bourke - Cobar - Coonamble,15,13,2,247.0,18.0,2,12,1,2024
10502.0,Broken Hill and Far West,10,4,5,222.0,5.0,7,2,1,2024
10503.0,Dubbo,34,17,14,914.0,17.0,23,9,2,2024
10601.0,Lower Hunter,14,10,4,818.0,0.0,14,0,0,2024
10602.0,Maitland,8,7,1,724.0,0.0,4,0,4,2024
10603.0,Port Stephens,12,7,5,652.0,0.0,6,0,6,2024
10604.0,Upper Hunter,10,7,3,250.0,0.0,7,3,0,2024
10701.0,Dapto - Port Kembla,20,9,10,923.0,0.0,17,1,2,2024
10703.0,Kiama - Shellharbour,12,7,5,825.0,0.0,8,2,2,2024
10704.0,Wollongong,25,11,14,1197.0,0.0,20,0,5,2024
10801.0,Great Lakes,10,6,4,649.0,0.0,6,1,3,2024
10802.0,Kempsey - Nambucca,16,9,7,826.0,0.0,11,0,5,2024
10804.0,Port Macquarie,34,14,18,1414.0,0.0,20,1,13,2024
10805.0,Taree - Gloucester,15,9,6,766.0,0.0,14,0,1,2024
10901.0,Albury,28,15,12,804.0,2.0,21,3,4,2024
10902.0,Lower Murray,7,5,2,143.0,0.0,3,3,1,2024
10903.0,Upper Murray exc. Albury,19,15,4,553.0,5.0,13,5,1,2024
11001.0,Armidale,14,9,5,372.0,0.0,6,5,3,2024
11002.0,Inverell - Tenterfield,21,14,6,521.0,13.0,10,7,4,2024
11003.0,Moree - Narrabri,6,4,2,237.0,0.0,5,0,1,2024
11004.0,Tamworth - Gunnedah,26,16,8,903.0,7.0,16,8,2,2024
11101.0,Lake Macquarie - East,22,12,10,1182.0,0.0,16,0,6,2024
11102.0,Lake Macquarie - West,18,12,5,1223.0,0.0,15,0,3,2024
11103.0,Newcastle,45,23,20,2253.0,0.0,33,1,11,2024
11201.0,Richmond Valley - Coastal,22,12,10,932.0,0.0,20,0,2,2024
11202.0,Richmond Valley - Hinterland,21,12,8,700.0,12.0,16,4,1,2024
11203.0,Tweed Valley,31,14,14,1345.0,39.0,22,0,9,2024
11301.0,Griffith - Murrumbidgee (West),19,11,8,574.0,0.0,13,3,3,2024
11302.0,Tumut - Tumbarumba,8,4,4,191.0,10.0,5,3,0,2024
11303.0,Wagga Wagga,40,20,18,1078.0,0.0,25,8,7,2024
11401.0,Shoalhaven,28,17,10,1370.0,0.0,24,0,4,2024
11402.0,Southern Highlands,22,6,15,650.0,0.0,9,0,13,2024
11501.0,Baulkham Hills,78,16,61,2071.0,0.0,28,0,50,2024
11502.0,Dural - Wisemans Ferry,5,4,1,374.0,0.0,2,0,3,2024
11503.0,Hawkesbury,3,1,2,36.0,0.0,1,0,2,2024
11504.0,Rouse Hill - McGraths Hill,2,1,1,122.0,0.0,1,0,1,2024
11601.0,Blacktown,16,8,7,909.0,1.0,8,0,8,2024
11602.0,Blacktown - North,4,3,1,379.0,0.0,1,0,3,2024
11603.0,Mount Druitt,34,8,24,872.0,0.0,33,0,1,2024
11701.0,Botany,6,2,4,170.0,0.0,3,0,3,2024
11702.0,Marrickville - Sydenham - Petersham,5,5,0,321.0,0.0,4,0,1,2024
11703.0,Sydney Inner City,57,9,44,704.0,0.0,44,2,11,2024
11801.0,Eastern Suburbs - North,20,14,6,1027.0,0.0,11,0,9,2024
11802.0,Eastern Suburbs - South,17,14,3,1148.0,0.0,11,0,6,2024
11901.0,Bankstown,25,16,9,1838.0,0.0,13,0,12,2024
11902.0,Canterbury,30,11,16,944.0,0.0,20,0,10,2024
11903.0,Hurstville,33,16,17,1399.0,0.0,18,0,15,2024
11904.0,Kogarah - Rockdale,26,19,7,1465.0,0.0,11,0,15,2024
12001.0,Canada Bay,11,8,2,740.0,0.0,5,1,5,2024
12002.0,Leichhardt,9,4,5,342.0,0.0,7,0,2,2024
12003.0,Strathfield - Burwood - Ashfield,36,23,13,1688.0,0.0,20,0,16,2024
12101.0,Chatswood - Lane Cove,24,13,9,957.0,0.0,14,0,10,2024
12102.0,Hornsby,16,11,5,979.0,0.0,8,0,8,2024
12103.0,Ku-ring-gai,27,18,7,1588.0,0.0,18,0,9,2024
12104.0,North Sydney - Mosman,10,8,2,549.0,0.0,3,0,7,2024
12201.0,Manly,3,2,1,173.0,0.0,1,0,2,2024
12202.0,Pittwater,10,8,2,671.0,0.0,3,0,7,2024
12203.0,Warringah,29,15,13,1601.0,0.0,18,1,10,2024
12301.0,Camden,10,5,5,574.0,0.0,9,0,1,2024
12302.0,Campbelltown (NSW),17,9,8,1292.0,0.0,13,0,4,2024
12303.0,Wollondilly,4,3,1,271.0,0.0,3,0,1,2024
12401.0,Blue Mountains,13,7,6,693.0,0.0,10,0,3,2024
12403.0,Penrith,26,11,14,1087.0,0.0,15,1,10,2024
12404.0,Richmond - Windsor,8,4,4,403.0,0.0,6,0,2,2024
12405.0,St Marys,2,2,0,260.0,0.0,0,0,2,2024
12501.0,Auburn,13,5,8,431.0,0.0,6,0,7,2024
12502.0,Carlingford,3,2,1,215.0,0.0,1,0,2,2024
12503.0,Merrylands - Guildford,21,12,9,1184.0,0.0,11,0,10,2024
12504.0,Parramatta,37,18,15,1736.0,0.0,21,1,15,2024
12601.0,Pennant Hills - Epping,7,4,3,296.0,0.0,1,0,6,2024
12602.0,Ryde - Hunters Hill,33,17,14,1567.0,0.0,30,0,3,2024
12701.0,Bringelly - Green Valley,4,4,0,534.0,0.0,3,0,1,2024
12702.0,Fairfield,30,13,17,1416.0,0.0,15,0,15,2024
12703.0,Liverpool,25,8,14,799.0,0.0,16,1,8,2024
12801.0,Cronulla - Miranda - Caringbah,19,12,6,1240.0,0.0,12,0,7,2024
12802.0,Sutherland - Menai - Heathcote,14,12,2,1425.0,0.0,7,1,6,2024
20101.0,Ballarat,30,17,11,1260.0,0.0,11,15,4,2024
20102.0,Creswick - Daylesford - Ballan,10,8,2,317.0,0.0,3,6,1,2024
20103.0,Maryborough - Pyrenees,10,8,2,290.0,0.0,2,7,1,2024
20201.0,Bendigo,20,14,4,1199.0,0.0,9,7,4,2024
20202.0,Heathcote - Castlemaine - Kyneton,12,9,3,608.0,0.0,1,6,5,2024
20203.0,Loddon - Elmore,4,4,0,63.0,0.0,0,4,0,2024
20301.0,Barwon - West,4,3,1,176.0,0.0,1,2,1,2024
20302.0,Geelong,53,27,24,2584.0,0.0,30,4,19,2024
20303.0,Surf Coast - Bellarine Peninsula,15,11,4,1182.0,0.0,2,2,11,2024
20401.0,Upper Goulburn Valley,18,14,4,632.0,0.0,9,7,2,2024
20402.0,Wangaratta - Benalla,15,8,6,619.0,0.0,8,5,2,2024
20403.0,Wodonga - Alpine,18,13,5,778.0,8.0,2,11,5,2024
20501.0,Baw Baw,11,7,3,507.0,0.0,5,2,4,2024
20502.0,Gippsland - East,19,11,8,580.0,0.0,5,9,5,2024
20503.0,Gippsland - South West,19,14,5,814.0,0.0,7,8,4,2024
20504.0,Latrobe Valley,32,12,19,1097.0,0.0,16,13,3,2024
20505.0,Wellington,13,9,3,472.0,0.0,4,7,2,2024
20601.0,Brunswick - Coburg,19,7,10,481.0,69.0,13,2,4,2024
20602.0,Darebin - South,11,6,5,430.0,0.0,7,0,4,2024
20603.0,Essendon,21,9,12,666.0,0.0,15,1,5,2024
20604.0,Melbourne City,39,6,27,724.0,0.0,28,3,8,2024
20605.0,Port Phillip,15,7,8,621.0,0.0,12,0,3,2024
20606.0,Stonnington - West,6,4,2,206.0,0.0,2,0,4,2024
20607.0,Yarra,11,3,7,270.0,0.0,6,0,5,2024
20701.0,Boroondara,47,26,17,2156.0,0.0,23,2,22,2024
20702.0,Manningham - West,26,16,10,1407.0,0.0,18,0,8,2024
20703.0,Whitehorse - West,22,10,10,1181.0,0.0,9,0,13,2024
20801.0,Bayside,34,15,19,1322.0,0.0,10,1,23,2024
20802.0,Glen Eira,34,19,14,1659.0,0.0,18,4,12,2024
20803.0,Kingston,29,16,12,1160.0,0.0,6,4,19,2024
20804.0,Stonnington - East,16,7,9,704.0,0.0,10,0,6,2024
20901.0,Banyule,21,13,6,1302.0,0.0,9,1,11,2024
20902.0,Darebin - North,28,13,14,1059.0,0.0,11,5,12,2024
20903.0,Nillumbik - Kinglake,9,6,3,575.0,0.0,3,1,5,2024
20904.0,Whittlesea - Wallan,32,15,16,1663.0,0.0,16,0,16,2024
21001.0,Keilor,9,8,1,682.0,0.0,4,1,4,2024
21002.0,Macedon Ranges,2,2,0,157.0,0.0,1,0,1,2024
21003.0,Moreland - North,13,11,2,1128.0,0.0,4,0,9,2024
21004.0,Sunbury,3,2,1,192.0,0.0,2,0,1,2024
21005.0,Tullamarine - Broadmeadows,20,10,10,707.0,0.0,8,2,10,2024
21101.0,Knox,32,19,11,1621.0,0.0,19,1,12,2024
21102.0,Manningham - East,3,3,0,315.0,0.0,2,0,1,2024
21103.0,Maroondah,37,15,20,1330.0,0.0,22,1,14,2024
21104.0,Whitehorse - East,10,5,3,788.0,0.0,5,0,5,2024
21105.0,Yarra Ranges,19,14,5,1203.0,0.0,9,2,8,2024
21201.0,Cardinia,16,9,7,766.0,0.0,9,3,4,2024
21202.0,Casey - North,12,11,1,1213.0,0.0,2,1,9,2024
21203.0,Casey - South,12,7,5,742.0,0.0,5,0,7,2024
21204.0,Dandenong,37,19,18,1820.0,0.0,20,5,12,2024
21205.0,Monash,55,23,32,2357.0,0.0,15,0,40,2024
21301.0,Brimbank,36,16,20,1248.0,0.0,22,0,14,2024
21302.0,Hobsons Bay,9,9,0,859.0,0.0,3,0,6,2024
21303.0,Maribyrnong,29,7,21,599.0,0.0,22,1,6,2024
21304.0,Melton - Bacchus Marsh,9,7,2,637.0,0.0,3,1,5,2024
21305.0,Wyndham,19,11,7,1286.0,0.0,8,1,10,2024
21401.0,Frankston,28,14,13,1366.0,0.0,15,1,12,2024
21402.0,Mornington Peninsula,36,25,10,2625.0,0.0,10,2,24,2024
21501.0,Grampians,42,31,11,891.0,0.0,11,28,3,2024
21502.0,Mildura,24,8,14,656.0,0.0,17,2,5,2024
21503.0,Murray River - Swan Hill,18,17,1,578.0,8.0,5,12,1,2024
21601.0,Campaspe,15,10,5,570.0,0.0,7,7,1,2024
21602.0,Moira,14,9,5,416.0,0.0,3,9,2,2024
21603.0,Shepparton,50,11,35,752.0,0.0,37,12,1,2024
21701.0,Glenelg - Southern Grampians,17,12,4,519.0,0.0,3,13,1,2024
21703.0,Colac - Corangamite,20,12,6,459.0,3.0,6,11,3,2024
21704.0,Warrnambool,24,8,14,585.0,0.0,14,7,3,2024
30101.0,Capalaba,16,7,9,702.0,0.0,6,0,10,2024
30102.0,Cleveland - Stradbroke,14,10,4,1020.0,0.0,10,1,3,2024
30103.0,Wynnum - Manly,9,5,4,509.0,0.0,6,0,3,2024
30201.0,Bald Hills - Everton Park,4,4,0,503.0,0.0,2,0,2,2024
30202.0,Chermside,14,7,7,736.0,0.0,12,0,2,2024
30203.0,Nundah,11,3,8,319.0,0.0,10,0,1,2024
30204.0,Sandgate,13,7,5,801.0,0.0,6,2,5,2024
30301.0,Carindale,7,4,3,473.0,0.0,2,0,5,2024
30302.0,Holland Park - Yeronga,12,8,4,714.0,0.0,4,0,8,2024
30303.0,Mt Gravatt,28,7,20,794.0,0.0,19,1,8,2024
30304.0,Nathan,5,1,4,136.0,0.0,3,0,2,2024
30305.0,Rocklea - Acacia Ridge,11,7,4,684.0,0.0,6,0,5,2024
30306.0,Sunnybank,9,4,5,375.0,0.0,6,0,3,2024
30401.0,Centenary,8,7,1,474.0,0.0,6,0,2,2024
30402.0,Kenmore - Brookfield - Moggill,5,4,1,462.0,0.0,5,0,0,2024
30403.0,Sherwood - Indooroopilly,5,4,1,406.0,0.0,4,0,1,2024
30404.0,The Gap - Enoggera,7,5,2,581.0,0.0,5,0,2,2024
30501.0,Brisbane Inner,26,5,21,467.0,0.0,20,0,6,2024
30502.0,Brisbane Inner - East,4,2,1,283.0,0.0,1,0,3,2024
30503.0,Brisbane Inner - North,21,8,11,896.0,75.0,14,0,7,2024
30504.0,Brisbane Inner - West,12,4,8,325.0,0.0,8,0,4,2024
30601.0,Cairns - North,6,3,3,432.0,0.0,2,0,4,2024
30602.0,Cairns - South,27,9,16,1013.0,0.0,16,2,9,2024
30603.0,Innisfail - Cassowary Coast,11,5,6,338.0,5.0,10,1,0,2024
30604.0,Port Douglas - Daintree,3,3,0,145.0,12.0,2,1,0,2024
30605.0,Tablelands (East) - Kuranda,9,3,6,294.0,0.0,9,0,0,2024
30701.0,Darling Downs (West) - Maranoa,22,15,6,416.0,35.0,11,10,1,2024
30702.0,Darling Downs - East,16,11,4,576.0,3.0,10,6,0,2024
30703.0,Granite Belt,19,10,9,512.0,0.0,17,2,0,2024
30801.0,Central Highlands (Qld),8,4,4,105.0,10.0,5,3,0,2024
30803.0,Rockhampton,29,14,13,1095.0,3.0,21,4,4,2024
30804.0,Biloela,14,5,9,118.0,14.0,9,5,0,2024
30805.0,Gladstone,9,3,6,220.0,0.0,8,0,1,2024
30901.0,Broadbeach - Burleigh,5,4,1,469.0,0.0,2,0,3,2024
30902.0,Coolangatta,23,5,11,503.0,0.0,21,0,2,2024
30903.0,Gold Coast - North,15,12,3,1102.0,0.0,8,0,7,2024
30904.0,Gold Coast Hinterland,1,1,0,41.0,0.0,0,0,1,2024
30905.0,Mudgeeraba - Tallebudgera,7,4,3,383.0,0.0,6,0,1,2024
30906.0,Nerang,8,3,5,247.0,0.0,6,0,2,2024
30907.0,Ormeau - Oxenford,14,8,5,800.0,0.0,1,0,13,2024
30908.0,Robina,9,6,3,710.0,0.0,4,0,5,2024
30909.0,Southport,18,12,6,1125.0,0.0,8,0,10,2024
30910.0,Surfers Paradise,7,1,5,72.0,0.0,2,1,4,2024
31001.0,Forest Lake - Oxley,20,3,17,416.0,0.0,4,0,16,2024
31002.0,Ipswich Hinterland,12,6,6,404.0,0.0,12,0,0,2024
31003.0,Ipswich Inner,26,9,16,973.0,0.0,23,1,2,2024
31004.0,Springfield - Redbank,3,0,3,0.0,0.0,0,0,3,2024
31101.0,Beaudesert,8,2,6,227.0,0.0,8,0,0,2024
31102.0,Beenleigh,6,3,3,248.0,0.0,5,0,1,2024
31103.0,Browns Plains,5,5,0,550.0,0.0,2,0,3,2024
31104.0,Jimboomba,1,1,0,144.0,0.0,0,0,1,2024
31105.0,Loganlea - Carbrook,12,7,5,767.0,0.0,8,0,4,2024
31106.0,Springwood - Kingston,18,5,13,573.0,0.0,5,0,13,2024
31201.0,Bowen Basin - North,12,4,8,205.0,18.0,9,3,0,2024
31202.0,Mackay,23,9,12,866.0,0.0,18,2,3,2024
31203.0,Whitsunday,3,1,2,103.0,0.0,2,1,0,2024
31301.0,Bribie - Beachmere,6,3,3,314.0,0.0,5,0,1,2024
31302.0,Caboolture,19,10,9,1273.0,0.0,8,0,11,2024
31303.0,Caboolture Hinterland,2,2,0,115.0,0.0,1,0,1,2024
31304.0,Narangba - Burpengary,6,6,0,613.0,0.0,1,0,5,2024
31305.0,Redcliffe,18,10,7,966.0,0.0,12,1,5,2024
31401.0,The Hills District,4,2,2,170.0,0.0,1,0,3,2024
31402.0,North Lakes,14,6,8,586.0,0.0,6,0,8,2024
31403.0,Strathpine,6,3,3,310.0,0.0,2,0,4,2024
31501.0,Far North,16,5,11,117.0,12.0,3,12,1,2024
31502.0,Outback - North,17,6,7,150.0,67.0,10,7,0,2024
31503.0,Outback - South,19,9,9,200.0,19.0,8,11,0,2024
31601.0,Buderim,8,4,3,505.0,0.0,6,0,2,2024
31602.0,Caloundra,34,16,18,1611.0,0.0,15,0,19,2024
31603.0,Maroochy,25,11,10,1181.0,0.0,16,0,9,2024
31605.0,Noosa,10,6,4,768.0,0.0,3,0,7,2024
31606.0,Sunshine Coast Hinterland,6,3,3,252.0,0.0,6,0,0,2024
31607.0,Nambour,14,8,5,531.0,0.0,10,2,2,2024
31608.0,Noosa Hinterland,3,1,2,90.0,0.0,2,0,1,2024
31701.0,Toowoomba,37,17,19,1682.0,0.0,26,2,9,2024
31801.0,Charters Towers - Ayr - Ingham,16,7,8,553.0,10.0,11,2,3,2024
31802.0,Townsville,31,12,17,1275.0,0.0,25,2,4,2024
31901.0,Bundaberg,23,10,12,891.0,0.0,16,2,5,2024
31902.0,Burnett,24,13,11,476.0,5.0,20,4,0,2024
31903.0,Gympie - Cooloola,9,5,4,445.0,0.0,7,0,2,2024
31904.0,Hervey Bay,21,9,12,898.0,0.0,16,0,5,2024
31905.0,Maryborough,7,5,2,526.0,0.0,4,0,3,2024
40101.0,Adelaide City,19,2,16,165.0,0.0,13,1,5,2024
40102.0,Adelaide Hills,12,10,1,644.0,0.0,7,3,2,2024
40103.0,Burnside,13,5,8,496.0,0.0,7,0,6,2024
40104.0,Campbelltown (SA),18,9,8,630.0,0.0,14,0,4,2024
40105.0,Norwood - Payneham - St Peters,15,5,9,427.0,0.0,5,0,10,2024
40106.0,Prospect - Walkerville,9,3,6,257.0,0.0,8,0,1,2024
40107.0,Unley,23,12,10,969.0,0.0,14,0,9,2024
40201.0,Gawler - Two Wells,4,4,0,375.0,0.0,2,0,2,2024
40202.0,Playford,13,9,2,863.0,0.0,11,0,2,2024
40203.0,Port Adelaide - East,13,10,2,674.0,0.0,3,2,8,2024
40204.0,Salisbury,21,14,6,1145.0,2.0,12,0,9,2024
40205.0,Tea Tree Gully,10,8,2,975.0,0.0,7,0,3,2024
40301.0,Holdfast Bay,8,6,2,551.0,0.0,5,2,1,2024
40302.0,Marion,15,8,5,1021.0,0.0,12,1,2,2024
40303.0,Mitcham,13,10,3,869.0,0.0,9,0,4,2024
40304.0,Onkaparinga,19,17,2,1668.0,0.0,13,0,6,2024
40401.0,Charles Sturt,29,16,12,1425.0,0.0,25,0,4,2024
40402.0,Port Adelaide - West,8,6,1,569.0,0.0,6,1,1,2024
40403.0,West Torrens,16,9,5,861.0,60.0,7,0,9,2024
40501.0,Barossa,12,6,6,351.0,0.0,11,1,0,2024
40502.0,Lower North,14,11,3,394.0,0.0,8,6,0,2024
40503.0,Mid North,16,11,5,388.0,0.0,10,6,0,2024
40504.0,Yorke Peninsula,12,8,4,365.0,0.0,9,2,1,2024
40601.0,Eyre Peninsula and South West,23,14,7,489.0,65.0,11,11,1,2024
40602.0,Outback - North and East,10,5,2,216.0,27.0,4,4,2,2024
40701.0,Fleurieu - Kangaroo Island,15,10,5,766.0,8.0,11,2,2,2024
40702.0,Limestone Coast,16,13,3,726.0,0.0,8,7,1,2024
40703.0,Murray and Mallee,22,16,4,825.0,1.0,10,12,0,2024
50101.0,Augusta - Margaret River - Busselton,11,6,5,499.0,4.0,9,1,1,2024
50102.0,Bunbury,32,10,19,814.0,75.0,26,1,5,2024
