sa3_code,sa3_name,state,year,total_pop,pop_65_plus
40103,Burnside,SA,2021,46425.0,10694.0
40103,Burnside,SA,2022,46710.0,10895.0
40103,Burnside,SA,2023,47489.0,11041.0
40103,Burnside,SA,2024,47810.0,11172.0
40104,Campbelltown (SA),SA,2019,54024.0,10799.0
40104,Campbelltown (SA),SA,2020,55281.0,11003.0
40104,Campbelltown (SA),SA,2021,55832.0,11160.0
40104,Campbelltown (SA),SA,2022,56394.0,11218.0
40104,Campbelltown (SA),SA,2023,57583.0,11350.0
40104,Campbelltown (SA),SA,2024,58400.0,11539.0
40105,Norwood - Payneham - St Peters,SA,2019,37477.0,7411.0
40105,Norwood - Payneham - St Peters,SA,2020,37958.0,7647.0
40105,Norwood - Payneham - St Peters,SA,2021,37823.0,7784.0
40105,Norwood - Payneham - St Peters,SA,2022,38019.0,7939.0
40105,Norwood - Payneham - St Peters,SA,2023,39352.0,8078.0
40105,Norwood - Payneham - St Peters,SA,2024,40062.0,8215.0
40106,Prospect - Walkerville,SA,2019,29895.0,4877.0
40106,Prospect - Walkerville,SA,2020,30390.0,5054.0
40106,Prospect - Walkerville,SA,2021,30573.0,5196.0
40106,Prospect - Walkerville,SA,2022,30935.0,5270.0
40106,Prospect - Walkerville,SA,2023,31583.0,5479.0
40106,Prospect - Walkerville,SA,2024,31871.0,5706.0
40107,Unley,SA,2019,39322.0,8074.0
40107,Unley,SA,2020,39465.0,8389.0
40107,Unley,SA,2021,39061.0,8541.0
40107,Unley,SA,2022,39092.0,8624.0
40107,Unley,SA,2023,39969.0,8787.0
40107,Unley,SA,2024,40327.0,8917.0
40201,Gawler - Two Wells,SA,2019,36656.0,6278.0
40201,Gawler - Two Wells,SA,2020,37307.0,6531.0
40201,Gawler - Two Wells,SA,2021,38132.0,6834.0
40201,Gawler - Two Wells,SA,2022,39488.0,7167.0
40201,Gawler - Two Wells,SA,2023,40754.0,7494.0
40201,Gawler - Two Wells,SA,2024,41741.0,7738.0
40202,Playford,SA,2019,97005.0,11878.0
40202,Playford,SA,2020,99242.0,12262.0
40202,Playford,SA,2021,101299.0,12783.0
40202,Playford,SA,2022,104147.0,13231.0
40202,Playford,SA,2023,107772.0,13665.0
40202,Playford,SA,2024,111850.0,14231.0
40203,Port Adelaide - East,SA,2019,75077.0,10456.0
40203,Port Adelaide - East,SA,2020,77028.0,10674.0
40203,Port Adelaide - East,SA,2021,77963.0,10712.0
40203,Port Adelaide - East,SA,2022,79047.0,10942.0
40203,Port Adelaide - East,SA,2023,80635.0,11067.0
40203,Port Adelaide - East,SA,2024,81940.0,11308.0
40204,Salisbury,SA,2019,144080.0,20469.0
40204,Salisbury,SA,2020,146005.0,21229.0
40204,Salisbury,SA,2021,146249.0,21782.0
40204,Salisbury,SA,2022,146644.0,22378.0
40204,Salisbury,SA,2023,148009.0,22871.0
40204,Salisbury,SA,2024,149090.0,23395.0
40205,Tea Tree Gully,SA,2019,96451.0,18560.0
40205,Tea Tree Gully,SA,2020,97185.0,19199.0
40205,Tea Tree Gully,SA,2021,97491.0,19711.0
40205,Tea Tree Gully,SA,2022,98029.0,20051.0
40205,Tea Tree Gully,SA,2023,99087.0,20421.0
40205,Tea Tree Gully,SA,2024,99613.0,20826.0
40301,Holdfast Bay,SA,2019,35631.0,8909.0
40301,Holdfast Bay,SA,2020,35906.0,9286.0
40301,Holdfast Bay,SA,2021,36011.0,9623.0
40301,Holdfast Bay,SA,2022,36202.0,9849.0
40301,Holdfast Bay,SA,2023,36867.0,10089.0
40301,Holdfast Bay,SA,2024,37301.0,10410.0
40302,Marion,SA,2019,95384.0,16989.0
40302,Marion,SA,2020,96853.0,17573.0
40302,Marion,SA,2021,97231.0,18081.0
40302,Marion,SA,2022,98256.0,18394.0
40302,Marion,SA,2023,100192.0,18773.0
40302,Marion,SA,2024,101525.0,19166.0
40303,Mitcham,SA,2019,66359.0,13164.0
40303,Mitcham,SA,2020,66844.0,13480.0
40303,Mitcham,SA,2021,66822.0,13766.0
40303,Mitcham,SA,2022,67039.0,13983.0
40303,Mitcham,SA,2023,68213.0,14173.0
40303,Mitcham,SA,2024,69086.0,14334.0
40304,Onkaparinga,SA,2019,174472.0,31962.0
40304,Onkaparinga,SA,2020,176279.0,33377.0
40304,Onkaparinga,SA,2021,177935.0,34615.0
40304,Onkaparinga,SA,2022,179857.0,35704.0
40304,Onkaparinga,SA,2023,182249.0,36647.0
40304,Onkaparinga,SA,2024,184219.0,37608.0
40401,Charles Sturt,SA,2019,116758.0,21981.0
40401,Charles Sturt,SA,2020,118720.0,22567.0
40401,Charles Sturt,SA,2021,119680.0,23100.0
40401,Charles Sturt,SA,2022,121440.0,23621.0
40401,Charles Sturt,SA,2023,123964.0,24128.0
40401,Charles Sturt,SA,2024,125592.0,24761.0
40402,Port Adelaide - West,SA,2019,60434.0,10257.0
40402,Port Adelaide - West,SA,2020,61190.0,10550.0
40402,Port Adelaide - West,SA,2021,61528.0,10794.0
40402,Port Adelaide - West,SA,2022,62208.0,11114.0
40402,Port Adelaide - West,SA,2023,63498.0,11567.0
40402,Port Adelaide - West,SA,2024,64699.0,12024.0
40403,West Torrens,SA,2019,64891.0,11406.0
40403,West Torrens,SA,2020,65945.0,11613.0
40403,West Torrens,SA,2021,65802.0,11688.0
40403,West Torrens,SA,2022,66508.0,11746.0
40403,West Torrens,SA,2023,68084.0,11857.0
40403,West Torrens,SA,2024,69344.0,12071.0
40501,Barossa,SA,2019,37805.0,7288.0
40501,Barossa,SA,2020,38308.0,7599.0
40501,Barossa,SA,2021,38791.0,7936.0
40501,Barossa,SA,2022,39265.0,8247.0
40501,Barossa,SA,2023,39852.0,8562.0
40501,Barossa,SA,2024,40361.0,8916.0
40502,Lower North,SA,2019,23086.0,5521.0
40502,Lower North,SA,2020,23061.0,5708.0
40502,Lower North,SA,2021,23149.0,5896.0
40502,Lower North,SA,2022,23199.0,5988.0
40502,Lower North,SA,2023,23209.0,6153.0
40502,Lower North,SA,2024,23244.0,6302.0
40503,Mid North,SA,2019,27784.0,6478.0
40503,Mid North,SA,2020,27794.0,6613.0
40503,Mid North,SA,2021,27831.0,6770.0
40503,Mid North,SA,2022,27706.0,6930.0
40503,Mid North,SA,2023,27694.0,7065.0
40503,Mid North,SA,2024,27705.0,7271.0
40504,Yorke Peninsula,SA,2019,26550.0,8332.0
40504,Yorke Peninsula,SA,2020,26797.0,8637.0
40504,Yorke Peninsula,SA,2021,27176.0,9019.0
40504,Yorke Peninsula,SA,2022,27572.0,9391.0
40504,Yorke Peninsula,SA,2023,28001.0,9698.0
40504,Yorke Peninsula,SA,2024,28460.0,10029.0
40601,Eyre Peninsula and South West,SA,2019,58462.0,11021.0
40601,Eyre Peninsula and South West,SA,2020,58618.0,11385.0
40601,Eyre Peninsula and South West,SA,2021,58861.0,11758.0
40601,Eyre Peninsula and South West,SA,2022,58953.0,12112.0
40601,Eyre Peninsula and South West,SA,2023,59206.0,12464.0
40601,Eyre Peninsula and South West,SA,2024,59406.0,12856.0
40602,Outback - North and East,SA,2019,26973.0,3764.0
40602,Outback - North and East,SA,2020,26831.0,3813.0
40602,Outback - North and East,SA,2021,26699.0,3872.0
40602,Outback - North and East,SA,2022,26587.0,4023.0
40602,Outback - North and East,SA,2023,26556.0,4098.0
40602,Outback - North and East,SA,2024,26540.0,4201.0
40701,Fleurieu - Kangaroo Island,SA,2019,54054.0,17422.0
40701,Fleurieu - Kangaroo Island,SA,2020,55129.0,18304.0
40701,Fleurieu - Kangaroo Island,SA,2021,56616.0,19465.0
40701,Fleurieu - Kangaroo Island,SA,2022,57546.0,20221.0
40701,Fleurieu - Kangaroo Island,SA,2023,58424.0,20791.0
40701,Fleurieu - Kangaroo Island,SA,2024,59364.0,21464.0
40702,Limestone Coast,SA,2019,67683.0,13548.0
40702,Limestone Coast,SA,2020,68154.0,14093.0
40702,Limestone Coast,SA,2021,68531.0,14602.0
40702,Limestone Coast,SA,2022,68767.0,14949.0
40702,Limestone Coast,SA,2023,69141.0,15343.0
40702,Limestone Coast,SA,2024,69336.0,15805.0
40703,Murray and Mallee,SA,2019,72584.0,16466.0
40703,Murray and Mallee,SA,2020,72908.0,17045.0
40703,Murray and Mallee,SA,2021,73075.0,17629.0
40703,Murray and Mallee,SA,2022,73297.0,18086.0
40703,Murray and Mallee,SA,2023,73851.0,18533.0
40703,Murray and Mallee,SA,2024,74432.0,19118.0
50101,Augusta - Margaret River - Busselton,WA,2019,56323.0,11015.0
50101,Augusta - Margaret River - Busselton,WA,2020,57750.0,11783.0
50101,Augusta - Margaret River - Busselton,WA,2021,59209.0,12539.0
50101,Augusta - Margaret River - Busselton,WA,2022,60727.0,13183.0
50101,Augusta - Margaret River - Busselton,WA,2023,62498.0,13841.0
50101,Augusta - Margaret River - Busselton,WA,2024,64288.0,14577.0
50102,Bunbury,WA,2019,108007.0,18081.0
50102,Bunbury,WA,2020,109636.0,19110.0
50102,Bunbury,WA,2021,111276.0,20247.0
50102,Bunbury,WA,2022,112642.0,21083.0
50102,Bunbury,WA,2023,114492.0,22058.0
50102,Bunbury,WA,2024,116367.0,23037.0
50103,Manjimup,WA,2019,23750.0,5401.0
50103,Manjimup,WA,2020,24093.0,5721.0
50103,Manjimup,WA,2021,24491.0,6010.0
50103,Manjimup,WA,2022,24874.0,6206.0
50103,Manjimup,WA,2023,25136.0,6415.0
50103,Manjimup,WA,2024,25541.0,6641.0
50201,Mandurah,WA,2019,105875.0,24738.0
50201,Mandurah,WA,2020,108625.0,26167.0
50201,Mandurah,WA,2021,111295.0,27660.0
50201,Mandurah,WA,2022,113980.0,28847.0
50201,Mandurah,WA,2023,118394.0,30160.0
50201,Mandurah,WA,2024,122716.0,31253.0
50301,Cottesloe - Claremont,WA,2019,72973.0,13748.0
50301,Cottesloe - Claremont,WA,2020,74181.0,14429.0
50301,Cottesloe - Claremont,WA,2021,74147.0,14927.0
50301,Cottesloe - Claremont,WA,2022,74815.0,15351.0
50301,Cottesloe - Claremont,WA,2023,77871.0,15684.0
50301,Cottesloe - Claremont,WA,2024,80258.0,16064.0
50302,Perth City,WA,2019,111443.0,14652.0
50302,Perth City,WA,2020,114409.0,15320.0
50302,Perth City,WA,2021,114608.0,15769.0
50302,Perth City,WA,2022,116373.0,16380.0
50302,Perth City,WA,2023,122576.0,16838.0
50302,Perth City,WA,2024,126934.0,17257.0
50401,Bayswater - Bassendean,WA,2019,85383.0,13980.0
50401,Bayswater - Bassendean,WA,2020,86829.0,14570.0
50401,Bayswater - Bassendean,WA,2021,87492.0,14922.0
50401,Bayswater - Bassendean,WA,2022,88078.0,15192.0
50401,Bayswater - Bassendean,WA,2023,90520.0,15395.0
50401,Bayswater - Bassendean,WA,2024,92363.0,15684.0
50402,Mundaring,WA,2019,44071.0,7834.0
50402,Mundaring,WA,2020,44648.0,8236.0
50402,Mundaring,WA,2021,45323.0,8606.0
50402,Mundaring,WA,2022,45624.0,8922.0
50402,Mundaring,WA,2023,46824.0,9226.0
50402,Mundaring,WA,2024,47861.0,9643.0
50403,Swan,WA,2019,144449.0,15000.0
50403,Swan,WA,2020,149527.0,16044.0
50403,Swan,WA,2021,153876.0,17045.0
50403,Swan,WA,2022,158765.0,17902.0
50403,Swan,WA,2023,166232.0,18939.0
50403,Swan,WA,2024,173599.0,20121.0
50501,Joondalup,WA,2019,162809.0,26102.0
50501,Joondalup,WA,2020,164627.0,27650.0
50501,Joondalup,WA,2021,165701.0,29076.0
50501,Joondalup,WA,2022,166454.0,30209.0
50501,Joondalup,WA,2023,170653.0,31343.0
50501,Joondalup,WA,2024,174383.0,32519.0
50502,Stirling,WA,2019,208774.0,34182.0
50502,Stirling,WA,2020,213553.0,35617.0
50502,Stirling,WA,2021,215487.0,36685.0
50502,Stirling,WA,2022,217436.0,37440.0
50502,Stirling,WA,2023,224648.0,38282.0
50502,Stirling,WA,2024,229809.0,39088.0
50503,Wanneroo,WA,2019,207791.0,22465.0
50503,Wanneroo,WA,2020,212269.0,24024.0
50503,Wanneroo,WA,2021,215800.0,25249.0
50503,Wanneroo,WA,2022,220528.0,26555.0
50503,Wanneroo,WA,2023,228814.0,27825.0
50503,Wanneroo,WA,2024,236788.0,29280.0
50601,Armadale,WA,2019,91543.0,10377.0
50601,Armadale,WA,2020,94970.0,10903.0
50601,Armadale,WA,2021,97644.0,11340.0
50601,Armadale,WA,2022,100849.0,11832.0
50601,Armadale,WA,2023,105158.0,12489.0
50601,Armadale,WA,2024,109218.0,12982.0
50602,Belmont - Victoria Park,WA,2019,76066.0,9514.0
50602,Belmont - Victoria Park,WA,2020,77801.0,9919.0
50602,Belmont - Victoria Park,WA,2021,78173.0,10118.0
50602,Belmont - Victoria Park,WA,2022,79189.0,10416.0
50602,Belmont - Victoria Park,WA,2023,82657.0,10785.0
50602,Belmont - Victoria Park,WA,2024,85217.0,11087.0
50603,Canning,WA,2019,99907.0,14562.0
50603,Canning,WA,2020,102163.0,15301.0
50603,Canning,WA,2021,102728.0,15644.0
50603,Canning,WA,2022,103172.0,15792.0
50603,Canning,WA,2023,107566.0,16058.0
50603,Canning,WA,2024,110842.0,16274.0
50604,Gosnells,WA,2019,127017.0,15921.0
50604,Gosnells,WA,2020,129685.0,16841.0
50604,Gosnells,WA,2021,131366.0,17481.0
50604,Gosnells,WA,2022,133064.0,18025.0
50604,Gosnells,WA,2023,137493.0,18636.0
50604,Gosnells,WA,2024,141279.0,19206.0
50605,Kalamunda,WA,2019,59750.0,10470.0
50605,Kalamunda,WA,2020,60337.0,10876.0
50605,Kalamunda,WA,2021,60804.0,11241.0
50605,Kalamunda,WA,2022,61294.0,11502.0
50605,Kalamunda,WA,2023,62705.0,11846.0
50605,Kalamunda,WA,2024,63827.0,12192.0
50606,Serpentine - Jarrahdale,WA,2019,31482.0,2959.0
50606,Serpentine - Jarrahdale,WA,2020,32508.0,3176.0
50606,Serpentine - Jarrahdale,WA,2021,33418.0,3334.0
50606,Serpentine - Jarrahdale,WA,2022,34855.0,3506.0
50606,Serpentine - Jarrahdale,WA,2023,36810.0,3761.0
50606,Serpentine - Jarrahdale,WA,2024,38687.0,3994.0
50607,South Perth,WA,2019,44586.0,7826.0
50607,South Perth,WA,2020,45123.0,8309.0
50607,South Perth,WA,2021,45002.0,8646.0
50607,South Perth,WA,2022,45245.0,8810.0
50607,South Perth,WA,2023,46822.0,8929.0
50607,South Perth,WA,2024,47958.0,9033.0
50701,Cockburn,WA,2019,113165.0,13898.0
50701,Cockburn,WA,2020,116658.0,14807.0
50701,Cockburn,WA,2021,119882.0,15632.0
50701,Cockburn,WA,2022,122960.0,16395.0
50701,Cockburn,WA,2023,128044.0,17134.0
50701,Cockburn,WA,2024,132734.0,17992.0
50702,Fremantle,WA,2019,39961.0,7415.0
50702,Fremantle,WA,2020,40686.0,7754.0
50702,Fremantle,WA,2021,41348.0,8073.0
50702,Fremantle,WA,2022,42009.0,8233.0
50702,Fremantle,WA,2023,43578.0,8443.0
50702,Fremantle,WA,2024,44872.0,8655.0
50703,Kwinana,WA,2019,44700.0,4074.0
50703,Kwinana,WA,2020,46243.0,4286.0
50703,Kwinana,WA,2021,47660.0,4476.0
50703,Kwinana,WA,2022,49542.0,4694.0
50703,Kwinana,WA,2023,52139.0,4878.0
50703,Kwinana,WA,2024,54672.0,5185.0
50704,Melville,WA,2019,106999.0,20868.0
50704,Melville,WA,2020,108788.0,21769.0
50704,Melville,WA,2021,109500.0,22512.0
50704,Melville,WA,2022,110034.0,23041.0
50704,Melville,WA,2023,113214.0,23697.0
50704,Melville,WA,2024,116222.0,24258.0
50705,Rockingham,WA,2019,135440.0,17546.0
50705,Rockingham,WA,2020,137931.0,18407.0
50705,Rockingham,WA,2021,140584.0,19408.0
50705,Rockingham,WA,2022,143754.0,20315.0
50705,Rockingham,WA,2023,148911.0,21066.0
50705,Rockingham,WA,2024,154132.0,21983.0
50901,Albany,WA,2019,62375.0,13107.0
50901,Albany,WA,2020,63207.0,13698.0
50901,Albany,WA,2021,63947.0,14254.0
50901,Albany,WA,2022,64437.0,14698.0
50901,Albany,WA,2023,65239.0,15140.0
50901,Albany,WA,2024,65998.0,15746.0
50902,Wheat Belt - North,WA,2019,56806.0,12028.0
50902,Wheat Belt - North,WA,2020,57176.0,12581.0
50902,Wheat Belt - North,WA,2021,57730.0,13240.0
50902,Wheat Belt - North,WA,2022,58428.0,13643.0
50902,Wheat Belt - North,WA,2023,59524.0,14032.0
50902,Wheat Belt - North,WA,2024,60818.0,14662.0
50903,Wheat Belt - South,WA,2019,19958.0,4077.0
50903,Wheat Belt - South,WA,2020,19947.0,4235.0
50903,Wheat Belt - South,WA,2021,19940.0,4383.0
50903,Wheat Belt - South,WA,2022,19934.0,4453.0
50903,Wheat Belt - South,WA,2023,20056.0,4593.0
50903,Wheat Belt - South,WA,2024,20220.0,4787.0
51001,Kimberley,WA,2019,37497.0,2487.0
51001,Kimberley,WA,2020,38174.0,2642.0
51001,Kimberley,WA,2021,38706.0,2780.0
51001,Kimberley,WA,2022,38955.0,2999.0
51001,Kimberley,WA,2023,39410.0,3117.0
51001,Kimberley,WA,2024,39934.0,3248.0
51002,East Pilbara,WA,2019,26222.0,844.0
51002,East Pilbara,WA,2020,26648.0,885.0
51002,East Pilbara,WA,2021,27044.0,906.0
51002,East Pilbara,WA,2022,27342.0,988.0
51002,East Pilbara,WA,2023,27663.0,1080.0
51002,East Pilbara,WA,2024,27851.0,1176.0
51003,West Pilbara,WA,2019,32862.0,978.0
51003,West Pilbara,WA,2020,32172.0,980.0
51003,West Pilbara,WA,2021,31193.0,957.0
51003,West Pilbara,WA,2022,31652.0,1034.0
51003,West Pilbara,WA,2023,32334.0,1118.0
51003,West Pilbara,WA,2024,32895.0,1206.0
51101,Esperance,WA,2019,16245.0,2886.0
51101,Esperance,WA,2020,16351.0,2989.0
51101,Esperance,WA,2021,16557.0,3097.0
51101,Esperance,WA,2022,16707.0,3196.0
51101,Esperance,WA,2023,16833.0,3315.0
51101,Esperance,WA,2024,16842.0,3418.0
51102,Gascoyne,WA,2019,9752.0,1330.0
51102,Gascoyne,WA,2020,9884.0,1383.0
51102,Gascoyne,WA,2021,9971.0,1451.0
51102,Gascoyne,WA,2022,10107.0,1533.0
51102,Gascoyne,WA,2023,10330.0,1597.0
51102,Gascoyne,WA,2024,10530.0,1657.0
51103,Goldfields,WA,2019,39904.0,3178.0
51103,Goldfields,WA,2020,39927.0,3306.0
51103,Goldfields,WA,2021,40200.0,3513.0
51103,Goldfields,WA,2022,40295.0,3741.0
51103,Goldfields,WA,2023,40411.0,3922.0
51103,Goldfields,WA,2024,40733.0,4120.0
51104,Mid West,WA,2019,55740.0,9535.0
51104,Mid West,WA,2020,56386.0,10098.0
51104,Mid West,WA,2021,57263.0,10699.0
51104,Mid West,WA,2022,57674.0,11070.0
51104,Mid West,WA,2023,58207.0,11517.0
51104,Mid West,WA,2024,58690.0,11940.0
60101,Brighton,TAS,2019,18599.0,2455.0
60101,Brighton,TAS,2020,19107.0,2623.0
60101,Brighton,TAS,2021,19862.0,2783.0
60101,Brighton,TAS,2022,20300.0,2891.0
60101,Brighton,TAS,2023,20581.0,3029.0
60101,Brighton,TAS,2024,20864.0,3157.0
60102,Hobart - North East,TAS,2019,57105.0,11444.0
60102,Hobart - North East,TAS,2020,58376.0,11765.0
60102,Hobart - North East,TAS,2021,59934.0,12197.0
60102,Hobart - North East,TAS,2022,60650.0,12494.0
60102,Hobart - North East,TAS,2023,61310.0,12773.0
60102,Hobart - North East,TAS,2024,61547.0,13082.0
60103,Hobart - North West,TAS,2019,57445.0,10033.0
60103,Hobart - North West,TAS,2020,58154.0,10154.0
60103,Hobart - North West,TAS,2021,58845.0,10228.0
60103,Hobart - North West,TAS,2022,58776.0,10376.0
60103,Hobart - North West,TAS,2023,58744.0,10515.0
60103,Hobart - North West,TAS,2024,58678.0,10661.0
60104,Hobart - South and West,TAS,2019,36073.0,6597.0
60104,Hobart - South and West,TAS,2020,36652.0,6855.0
60104,Hobart - South and West,TAS,2021,37262.0,7078.0
60104,Hobart - South and West,TAS,2022,37392.0,7303.0
60104,Hobart - South and West,TAS,2023,37648.0,7516.0
60104,Hobart - South and West,TAS,2024,37982.0,7779.0
60105,Hobart Inner,TAS,2019,55577.0,9644.0
60105,Hobart Inner,TAS,2020,56301.0,9911.0
60105,Hobart Inner,TAS,2021,56041.0,9958.0
60105,Hobart Inner,TAS,2022,56111.0,10121.0
60105,Hobart Inner,TAS,2023,56202.0,10204.0
60105,Hobart Inner,TAS,2024,56085.0,10407.0
60106,Sorell - Dodges Ferry,TAS,2019,17699.0,3374.0
60106,Sorell - Dodges Ferry,TAS,2020,18269.0,3556.0
60106,Sorell - Dodges Ferry,TAS,2021,18773.0,3746.0
60106,Sorell - Dodges Ferry,TAS,2022,19260.0,3958.0
60106,Sorell - Dodges Ferry,TAS,2023,19499.0,4096.0
60106,Sorell - Dodges Ferry,TAS,2024,19774.0,4290.0
60201,Launceston,TAS,2019,86952.0,16091.0
60201,Launceston,TAS,2020,88411.0,16599.0
60201,Launceston,TAS,2021,89511.0,17089.0
60201,Launceston,TAS,2022,89715.0,17286.0
60201,Launceston,TAS,2023,89713.0,17493.0
60201,Launceston,TAS,2024,89399.0,17756.0
60202,Meander Valley - West Tamar,TAS,2019,23662.0,5463.0
60202,Meander Valley - West Tamar,TAS,2020,24068.0,5690.0
60202,Meander Valley - West Tamar,TAS,2021,24745.0,5986.0
60202,Meander Valley - West Tamar,TAS,2022,25011.0,6297.0
60202,Meander Valley - West Tamar,TAS,2023,25202.0,6550.0
60202,Meander Valley - West Tamar,TAS,2024,25440.0,6879.0
60203,North East,TAS,2019,38920.0,9179.0
60203,North East,TAS,2020,39572.0,9601.0
60203,North East,TAS,2021,40470.0,10099.0
60203,North East,TAS,2022,40815.0,10500.0
60203,North East,TAS,2023,41126.0,10838.0
60203,North East,TAS,2024,41410.0,11195.0
60301,Central Highlands (Tas.),TAS,2019,12111.0,2260.0
60301,Central Highlands (Tas.),TAS,2020,12452.0,2367.0
60301,Central Highlands (Tas.),TAS,2021,12747.0,2433.0
60301,Central Highlands (Tas.),TAS,2022,12837.0,2539.0
60301,Central Highlands (Tas.),TAS,2023,12883.0,2694.0
60301,Central Highlands (Tas.),TAS,2024,12953.0,2829.0
60302,Huon - Bruny Island,TAS,2019,21126.0,4642.0
60302,Huon - Bruny Island,TAS,2020,21695.0,4853.0
60302,Huon - Bruny Island,TAS,2021,22312.0,5081.0
60302,Huon - Bruny Island,TAS,2022,22780.0,5362.0
60302,Huon - Bruny Island,TAS,2023,23055.0,5598.0
60302,Huon - Bruny Island,TAS,2024,23346.0,5814.0
60303,South East Coast,TAS,2019,7253.0,2321.0
60303,South East Coast,TAS,2020,7508.0,2456.0
60303,South East Coast,TAS,2021,7731.0,2574.0
60303,South East Coast,TAS,2022,7849.0,2685.0
60303,South East Coast,TAS,2023,7908.0,2793.0
60303,South East Coast,TAS,2024,7985.0,2897.0
60401,Burnie - Ulverstone,TAS,2019,49856.0,10811.0
60401,Burnie - Ulverstone,TAS,2020,50478.0,11191.0
60401,Burnie - Ulverstone,TAS,2021,51189.0,11545.0
60401,Burnie - Ulverstone,TAS,2022,51362.0,11828.0
60401,Burnie - Ulverstone,TAS,2023,51399.0,12112.0
60401,Burnie - Ulverstone,TAS,2024,51412.0,12356.0
60402,Devonport,TAS,2019,47629.0,10670.0
60402,Devonport,TAS,2020,48541.0,11165.0
60402,Devonport,TAS,2021,49544.0,11554.0
60402,Devonport,TAS,2022,49866.0,11907.0
60402,Devonport,TAS,2023,50147.0,12236.0
60402,Devonport,TAS,2024,50338.0,12512.0
60403,West Coast,TAS,2019,17834.0,3328.0
60403,West Coast,TAS,2020,17994.0,3485.0
60403,West Coast,TAS,2021,18273.0,3632.0
60403,West Coast,TAS,2022,18327.0,3748.0
60403,West Coast,TAS,2023,18321.0,3886.0
60403,West Coast,TAS,2024,18283.0,4061.0
70101,Darwin City,NT,2019,28519.0,2593.0
70101,Darwin City,NT,2020,28560.0,2724.0
70101,Darwin City,NT,2021,28507.0,2793.0
70101,Darwin City,NT,2022,28423.0,2890.0
70101,Darwin City,NT,2023,28894.0,2958.0
70101,Darwin City,NT,2024,29076.0,3122.0
70102,Darwin Suburbs,NT,2019,57774.0,6039.0
70102,Darwin Suburbs,NT,2020,57677.0,6303.0
70102,Darwin Suburbs,NT,2021,57630.0,6607.0
70102,Darwin Suburbs,NT,2022,57776.0,6691.0
70102,Darwin Suburbs,NT,2023,58278.0,6865.0
70102,Darwin Suburbs,NT,2024,58532.0,7102.0
70103,Litchfield,NT,2019,22878.0,2230.0
70103,Litchfield,NT,2020,22654.0,2430.0
70103,Litchfield,NT,2021,22429.0,2641.0
70103,Litchfield,NT,2022,22638.0,2768.0
70103,Litchfield,NT,2023,22942.0,2949.0
70103,Litchfield,NT,2024,23449.0,3125.0
70104,Palmerston,NT,2019,38080.0,2074.0
70104,Palmerston,NT,2020,38782.0,2276.0
70104,Palmerston,NT,2021,39405.0,2447.0
70104,Palmerston,NT,2022,40317.0,2650.0
70104,Palmerston,NT,2023,41008.0,2757.0
70104,Palmerston,NT,2024,41432.0,2863.0
70201,Alice Springs,NT,2019,39978.0,2994.0
70201,Alice Springs,NT,2020,40230.0,3160.0
70201,Alice Springs,NT,2021,40558.0,3235.0
70201,Alice Springs,NT,2022,40979.0,3375.0
70201,Alice Springs,NT,2023,41526.0,3519.0
70201,Alice Springs,NT,2024,41962.0,3701.0
70202,Barkly,NT,2019,6010.0,378.0
70202,Barkly,NT,2020,6029.0,401.0
70202,Barkly,NT,2021,6006.0,423.0
70202,Barkly,NT,2022,6024.0,430.0
70202,Barkly,NT,2023,6045.0,459.0
70202,Barkly,NT,2024,6067.0,491.0
70203,Daly - Tiwi - West Arnhem,NT,2019,17874.0,1161.0
70203,Daly - Tiwi - West Arnhem,NT,2020,17963.0,1244.0
70203,Daly - Tiwi - West Arnhem,NT,2021,18000.0,1350.0
70203,Daly - Tiwi - West Arnhem,NT,2022,18121.0,1472.0
70203,Daly - Tiwi - West Arnhem,NT,2023,18277.0,1580.0
70203,Daly - Tiwi - West Arnhem,NT,2024,18374.0,1695.0
70204,East Arnhem,NT,2019,14470.0,468.0
70204,East Arnhem,NT,2020,14484.0,505.0
70204,East Arnhem,NT,2021,14507.0,527.0
70204,East Arnhem,NT,2022,14597.0,567.0
70204,East Arnhem,NT,2023,14687.0,629.0
70204,East Arnhem,NT,2024,14724.0,682.0
70205,Katherine,NT,2019,20976.0,1445.0
70205,Katherine,NT,2020,21049.0,1479.0
70205,Katherine,NT,2021,21109.0,1537.0
70205,Katherine,NT,2022,21353.0,1588.0
70205,Katherine,NT,2023,21405.0,1654.0
70205,Katherine,NT,2024,21453.0,1732.0
80101,Belconnen,ACT,2019,103501.0,14607.0
80101,Belconnen,ACT,2020,104475.0,15158.0
80101,Belconnen,ACT,2021,105623.0,15521.0
80101,Belconnen,ACT,2022,106002.0,15799.0
80101,Belconnen,ACT,2023,107782.0,16092.0
80101,Belconnen,ACT,2024,108483.0,16398.0
80103,Canberra East,ACT,2019,1739.0,219.0
80103,Canberra East,ACT,2020,1841.0,245.0
80103,Canberra East,ACT,2021,1928.0,254.0
80103,Canberra East,ACT,2022,1969.0,274.0
80103,Canberra East,ACT,2023,2003.0,300.0
80103,Canberra East,ACT,2024,2009.0,303.0
80104,Gungahlin,ACT,2019,83005.0,5213.0
80104,Gungahlin,ACT,2020,85664.0,5646.0
80104,Gungahlin,ACT,2021,87653.0,6068.0
80104,Gungahlin,ACT,2022,88420.0,6512.0
80104,Gungahlin,ACT,2023,90579.0,6821.0
80104,Gungahlin,ACT,2024,92178.0,7286.0
